	Date	TD	YD	Release	Daily	%+-YD	%+-LW	Theatre	Avg	To Date	Days	Distributor	google trends
1693	2020-09-22	13	13	The Way I See It	$2,865	-1.2%	-	124	$23	$30,915	5	"Focus Features

"	0.3174603174603175
1694	2020-09-22	14	14	She Dies Tomorrow	$2,649	-5.1%	-14%	3	$883	$305,257	54	"Neon

"	0.02
1695	2020-09-22	15	15	Foster Boy	$781	+66.2%	-	1	$781	$6,575	5	"Gravitas Ventures

"	0.013866666666666666
1696	2020-09-21	1	1	The New Mutants	$130,463	-67.9%	-24.1%	2,518	$51	$17,871,885	25	"20th Century Studios

"	1.1859149790184276
1697	2020-09-21	2	2	Infidel	$129,357	-60.8%	-	1,724	$75	$1,513,653	4	"Cloudburst Entertainment

"	1.5873015873015877
1698	2020-09-21	3	3	Unhinged	$108,587	-64.2%	-14.8%	2,324	$46	$15,804,063	39	"Solstice Studios

"	1.26984126984127
1699	2020-09-21	4	4	The Broken Hearts Gallery	$80,559	-56.4%	-25.4%	2,221	$36	$2,489,775	11	"TriStar Pictures

"	0.5616438356164384
1700	2020-09-21	5	7	Bill & Ted Face the Music	$17,854	-52.3%	-40.2%	607	$29	$3,135,317	25	"United Artists Releasing

"	0.13
1701	2020-09-21	6	8	Words on Bathroom Walls	$17,624	-52.5%	-23%	797	$22	$2,206,970	32	"Roadside Attractions

"	0.14666666666666667
1702	2020-09-21	7	6	The Personal History of David Copperfield	$16,169	-58.8%	-24%	1,007	$16	$1,668,684	25	"Searchlight Pictures

"	0.07
1703	2020-09-21	8	5	The SpongeBob Movie: Sponge on the Run	$10,183	-80.4%	-27.6%	261	$39	$4,246,986	39	"Paramount Pictures

"	0.04
1704	2020-09-21	9	9	The Secrets We Keep	$6,759	-70.6%	-	471	$14	$119,032	6	"Bleecker Street Media

"	0.19
1705	2020-09-21	10	10	The Nest	$4,829	-70.3%	-	301	$16	$70,369	4	"IFC Films

"	4.724111866969012
1706	2020-09-21	11	11	No Escape	$4,725	-66.3%	-	45	$105	$83,907	4	"Vertical Entertainment

"	1.121212121212121
1707	2020-09-21	12	12	Tulsa	$3,109	-68.6%	+95%	135	$23	$294,745	32	"Pryor Entertainment

"	11.810279667422527
1708	2020-09-21	13	13	The Way I See It	$2,900	-58.9%	-	124	$23	$28,050	4	"Focus Features

"	0.3174603174603175
1709	2020-09-21	14	14	She Dies Tomorrow	$2,792	-37.6%	-8.2%	3	$930	$302,608	53	"Neon

"	0.03
1710	2020-09-21	15	15	Foster Boy	$470	-50.9%	-	1	$470	$5,794	4	"Gravitas Ventures

"	0.020029629629629626
1711	2020-09-21	16	16	My Brothers' Crossing	$340	-59.5%	-73.3%	55	$6	$49,384	19	"Atlas Distribution Company

"	0.008299200000000001
1712	2020-09-20	1	1	The New Mutants	$406,189	-46.2%	-20.8%	2,518	$161	$17,741,422	24	"20th Century Studios

"	2.280605728881591
1713	2020-09-20	2	3	Infidel	$330,143	-37.2%	-	1,724	$191	$1,384,296	3	"Cloudburst Entertainment

"	3.0158730158730163
1714	2020-09-20	3	2	Unhinged	$303,687	-48.7%	-15.2%	2,324	$130	$15,695,476	38	"Solstice Studios

"	2.53968253968254
1715	2020-09-20	4	4	The Broken Hearts Gallery	$184,609	-47.2%	-22.5%	2,221	$83	$2,409,216	10	"TriStar Pictures

"	0.8904109589041096
1716	2020-09-20	5	5	The SpongeBob Movie: Sponge on the Run	$51,971	-48.4%	-31.5%	261	$199	$4,236,803	38	"Paramount Pictures

"	0.07
1717	2020-09-20	6	8	The Personal History of David Copperfield	$39,251	-36.8%	-25.2%	1,007	$38	$1,652,515	24	"Searchlight Pictures

"	0.16
1718	2020-09-20	7	6	Bill & Ted Face the Music	$37,444	-59.4%	-36.9%	607	$61	$3,117,463	24	"United Artists Releasing

"	0.27
1719	2020-09-20	8	7	Words on Bathroom Walls	$37,083	-44.8%	-30.5%	797	$46	$2,189,346	31	"Roadside Attractions

"	0.29333333333333333
1720	2020-09-20	9	9	The Secrets We Keep	$23,002	-37.3%	-	471	$48	$112,273	5	"Bleecker Street Media

"	0.42
1721	2020-09-20	10	11	The Nest	$16,261	-38.2%	-	301	$54	$65,540	3	"IFC Films

"	7.369614512471658
1722	2020-09-20	11	10	No Escape	$14,016	-57.3%	-	45	$311	$79,182	3	"Vertical Entertainment

"	1.5151515151515151
1723	2020-09-20	12	12	Tulsa	$9,895	-43.3%	+61.8%	135	$73	$291,636	31	"Pryor Entertainment

"	10.498026371042247
1724	2020-09-20	13	14	The Way I See It	$7,050	-34.4%	-	124	$56	$25,150	3	"Focus Features

"	0.3968253968253969
1725	2020-09-20	14	13	She Dies Tomorrow	$4,474	-66.7%	-12.6%	3	$1,491	$299,816	52	"Neon

"	0.04
1726	2020-09-20	15	16	Foster Boy	$958	-61.5%	-	1	$958	$5,324	3	"Gravitas Ventures

"	0.02311111111111111
1727	2020-09-20	16	15	My Brothers' Crossing	$840	-66.3%	-67.4%	55	$15	$49,044	18	"Atlas Distribution Company

"	0.0
1728	2020-09-19	1	2	The New Mutants	$755,435	+60.7%	-22%	2,518	$300	$17,143,618	23	"20th Century Studios

"	2.7367268746579096
1729	2020-09-19	2	3	Unhinged	$592,319	+53.6%	-16.6%	2,324	$254	$15,391,789	37	"Solstice Studios

"	3.2539682539682544
1730	2020-09-19	3	1	Infidel	$526,097	-0.4%	-	1,724	$305	$1,054,153	2	"Cloudburst Entertainment

"	3.571428571428572
1731	2020-09-19	4	4	The Broken Hearts Gallery	$349,958	+30.7%	-21.8%	2,221	$157	$2,224,607	9	"TriStar Pictures

"	1.36986301369863
1732	2020-09-19	5	6	The SpongeBob Movie: Sponge on the Run	$100,759	+90.2%	-1.7%	261	$386	$4,184,832	37	"Paramount Pictures

"	0.06
1733	2020-09-19	6	5	Bill & Ted Face the Music	$92,277	+55.6%	-34.3%	607	$152	$3,080,019	23	"United Artists Releasing

"	0.26
1734	2020-09-19	7	8	Words on Bathroom Walls	$67,224	+56.8%	-36.8%	797	$84	$2,152,263	30	"Roadside Attractions

"	0.49333333333333335
1735	2020-09-19	8	7	The Personal History of David Copperfield	$62,062	+37.8%	-26.1%	1,007	$61	$1,587,002	23	"Searchlight Pictures

"	0.1
1736	2020-09-19	9	10	The Secrets We Keep	$36,659	+28%	-	471	$77	$89,271	4	"Bleecker Street Media

"	0.6
1737	2020-09-19	10	9	No Escape	$32,828	+1.5%	-	45	$729	$65,166	2	"Vertical Entertainment

"	1.303030303030303
1738	2020-09-19	11	11	The Nest	$26,316	+14.6%	-	301	$87	$49,279	2	"IFC Films

"	6.235827664399096
1739	2020-09-19	12	12	Tulsa	$17,462	+51.1%	+38.1%	135	$129	$281,741	30	"Pryor Entertainment

"	15.74703955656337
1740	2020-09-19	13	13	She Dies Tomorrow	$13,432	+40.1%	+14.6%	3	$4,477	$295,342	51	"Neon

"	0.13
1741	2020-09-19	14	14	The Way I See It	$10,745	+46.1%	-	124	$86	$18,100	2	"Focus Features

"	0.4761904761904762
1742	2020-09-19	15	15	My Brothers' Crossing	$2,495	+24.9%	-43.1%	55	$45	$48,204	17	"Atlas Distribution Company

"	0.0
1743	2020-09-19	16	16	Foster Boy	$2,488	+32.5%	-	1	$2,488	$4,366	2	"Gravitas Ventures

"	0.016948148148148146
1744	2020-09-18	1	-	Infidel	$528,056	-	-	1,724	$306	$528,056	1	"Cloudburst Entertainment

"	3.968253968253969
1745	2020-09-18	2	-	The New Mutants	$470,209	-	-22.6%	2,518	$186	$16,388,183	22	"20th Century Studios

"	1.550811895639482
1746	2020-09-18	3	1	Unhinged	$385,557	+180.5%	-14%	2,324	$165	$14,799,470	36	"Solstice Studios

"	2.2222222222222228
1747	2020-09-18	4	2	The Broken Hearts Gallery	$267,755	+125.7%	-39.2%	2,221	$120	$1,874,649	8	"TriStar Pictures

"	0.8493150684931506
1748	2020-09-18	5	3	Bill & Ted Face the Music	$59,293	+93.5%	-36.1%	607	$97	$2,987,742	22	"United Artists Releasing

"	0.17
1749	2020-09-18	6	5	The SpongeBob Movie: Sponge on the Run	$52,970	+241.8%	+11.5%	261	$202	$4,084,073	36	"Paramount Pictures

"	0.05
1750	2020-09-18	7	-	The Personal History of David Copperfield	$45,026	-	-22.5%	1,007	$44	$1,524,940	22	"Searchlight Pictures

"	0.17
1751	2020-09-18	8	4	Words on Bathroom Walls	$42,868	+73.1%	-39.8%	797	$53	$2,085,039	29	"Roadside Attractions

"	0.3466666666666667
1752	2020-09-18	9	-	No Escape	$32,338	-	-	45	$718	$32,338	1	"Vertical Entertainment

"	0.9848484848484849
1753	2020-09-18	10	6	The Secrets We Keep	$28,645	+116.4%	-	471	$60	$52,612	3	"Bleecker Street Media

"	0.53
1754	2020-09-18	11	-	The Nest	$22,963	-	-	301	$76	$22,963	1	"IFC Films

"	4.157218442932731
1755	2020-09-18	12	9	Tulsa	$11,559	+465.8%	+50.5%	135	$85	$264,279	29	"Pryor Entertainment

"	11.810279667422527
1756	2020-09-18	13	7	She Dies Tomorrow	$9,585	+226.2%	-4.8%	3	$3,195	$281,910	50	"Neon

"	0.08
1757	2020-09-18	14	-	The Way I See It	$7,355	-	-	124	$59	$7,355	1	"Focus Features

"	0.5555555555555557
1758	2020-09-18	15	11	My Brothers' Crossing	$1,998	+127%	-38.6%	55	$36	$45,709	16	"Atlas Distribution Company

"	0.008736
1759	2020-09-18	16	-	Foster Boy	$1,878	-	-	1	$1,878	$1,878	1	"Gravitas Ventures

"	0.010785185185185184
1760	2020-09-17	1	2	Unhinged	$137,475	-2%	-14.3%	2,365	$58	$14,413,913	35	"Solstice Studios

"	1.4285714285714288
1761	2020-09-17	2	3	The Broken Hearts Gallery	$118,659	+1.4%	-	2,209	$53	$1,606,894	7	"TriStar Pictures

"	0.7123287671232876
1762	2020-09-17	3	4	Bill & Ted Face the Music	$30,637	+5.2%	-38.9%	807	$37	$2,928,449	21	"United Artists Releasing

"	0.1
1763	2020-09-17	4	5	Words on Bathroom Walls	$24,771	-5.1%	-16.8%	1,003	$24	$2,042,171	28	"Roadside Attractions

"	0.25333333333333335
1764	2020-09-17	5	7	The SpongeBob Movie: Sponge on the Run	$15,496	-0.7%	-	267	$58	$4,031,103	35	"Paramount Pictures

"	0.04
1765	2020-09-17	6	8	The Secrets We Keep	$13,237	+23.4%	-	-	-	$23,967	2	"Bleecker Street Media

"	0.27
1766	2020-09-17	7	10	She Dies Tomorrow	$2,938	+11.8%	-	3	$979	$272,325	49	"Neon

"	0.03
1767	2020-09-17	8	9	The Eight Hundred	$2,833	-6.2%	-54.2%	46	$61	$331,279	21	"CMC Pictures Holdings

"	0.21
1768	2020-09-17	9	11	Tulsa	$2,043	-1.4%	+5%	93	$21	$252,720	28	"Pryor Entertainment

"	11.810279667422527
1769	2020-09-17	10	12	Rent-A-Pal	$1,066	-21.5%	-	56	$19	$24,148	7	"IFC Films

"	0.014975999999999998
1770	2020-09-17	11	13	My Brothers' Crossing	$880	-6.5%	-58.2%	71	$12	$43,711	15	"Atlas Distribution Company

"	0.008299200000000001
1771	2020-09-16	1	1	The New Mutants	$194,208	-12.7%	-25.4%	2,704	$71	$15,917,974	20	"20th Century Studios

"	1.4595876664842184
1772	2020-09-16	2	2	Unhinged	$140,228	-15.4%	-12.4%	2,365	$59	$14,276,438	34	"Solstice Studios

"	1.4285714285714288
1773	2020-09-16	3	3	The Broken Hearts Gallery	$117,019	-14.5%	-	2,209	$52	$1,488,235	6	"TriStar Pictures

"	0.6575342465753424
1774	2020-09-16	4	4	Bill & Ted Face the Music	$29,114	-7.8%	-34.3%	807	$36	$2,897,812	20	"United Artists Releasing

"	0.12
1775	2020-09-16	5	6	Words on Bathroom Walls	$26,112	+0.7%	-22.3%	1,003	$26	$2,017,400	27	"Roadside Attractions

"	0.2
1776	2020-09-16	6	5	The Personal History of David Copperfield	$23,030	-23.3%	-44.1%	1,203	$19	$1,479,914	20	"Searchlight Pictures

"	0.11
1777	2020-09-16	7	7	The SpongeBob Movie: Sponge on the Run	$15,601	-28.4%	-	267	$58	$4,015,607	34	"Paramount Pictures

"	0.07
1778	2020-09-16	8	-	The Secrets We Keep	$10,730	-	-	-	-	$10,730	1	"Bleecker Street Media

"	0.22
1779	2020-09-16	9	8	The Eight Hundred	$3,019	-42%	-54.9%	55	$54	$328,446	20	"CMC Pictures Holdings

"	0.21
1780	2020-09-16	10	10	She Dies Tomorrow	$2,627	-14.8%	-	3	$875	$269,387	48	"Neon

"	0.07
1781	2020-09-16	11	9	Tulsa	$2,073	-44.7%	-8.8%	93	$22	$250,714	27	"Pryor Entertainment

"	13.12253296380281
1782	2020-09-16	12	12	Rent-A-Pal	$1,358	+18.2%	-	56	$24	$23,082	6	"IFC Films

"	0.017472
1783	2020-09-16	13	11	My Brothers' Crossing	$941	-23.8%	-44.7%	71	$13	$42,831	14	"Atlas Distribution Company

"	0.0
1784	2020-09-15	1	1	The New Mutants	$222,384	+29.4%	-18.4%	2,704	$82	$15,723,766	19	"20th Century Studios

"	1.4595876664842184
1785	2020-09-15	2	2	Unhinged	$165,710	+29.9%	-2.8%	2,365	$70	$14,136,210	33	"Solstice Studios

"	1.3492063492063495
1786	2020-09-15	3	3	The Broken Hearts Gallery	$136,861	+26.8%	-	2,209	$61	$1,371,216	5	"TriStar Pictures

"	0.4657534246575342
1787	2020-09-15	4	4	Bill & Ted Face the Music	$31,570	+5.8%	-31.8%	807	$39	$2,809,644	19	"United Artists Releasing

"	0.18
1788	2020-09-15	5	6	The Personal History of David Copperfield	$30,032	+41.1%	-26.9%	1,203	$24	$1,456,884	19	"Searchlight Pictures

"	0.11
1789	2020-09-15	6	5	Words on Bathroom Walls	$25,927	+13.3%	-23.7%	1,003	$25	$1,991,288	26	"Roadside Attractions

"	0.2
1790	2020-09-15	7	7	The SpongeBob Movie: Sponge on the Run	$21,803	+55.1%	-	267	$81	$4,000,006	33	"Paramount Pictures

"	0.06
1791	2020-09-15	8	9	The Eight Hundred	$5,201	+88.6%	-49.8%	54	$96	$325,427	19	"CMC Pictures Holdings

"	0.25
1792	2020-09-15	9	10	Tulsa	$3,746	+135%	-6%	93	$40	$248,641	26	"Pryor Entertainment

"	11.810279667422527
1793	2020-09-15	10	8	She Dies Tomorrow	$3,082	+1.3%	-	3	$1,027	$266,760	47	"Neon

"	0.05
1794	2020-09-15	11	11	My Brothers' Crossing	$1,235	-3.1%	-28.9%	71	$17	$41,890	13	"Atlas Distribution Company

"	0.008299200000000001
1795	2020-09-15	12	12	Rent-A-Pal	$1,149	+24.2%	-	56	$20	$21,724	5	"IFC Films

"	0.028704
1796	2020-09-14	1	1	The New Mutants	$171,810	-66.5%	-74.1%	2,704	$63	$15,501,382	18	"20th Century Studios

"	1.9157088122605368
1797	2020-09-14	2	2	Unhinged	$127,522	-64.4%	-67.8%	2,365	$53	$13,970,500	32	"Solstice Studios

"	1.5873015873015877
1798	2020-09-14	3	3	The Broken Hearts Gallery	$107,954	-54.7%	-	2,209	$48	$1,234,355	4	"TriStar Pictures

"	0.5342465753424658
1799	2020-09-14	4	5	Bill & Ted Face the Music	$29,839	-49.8%	-71.9%	807	$36	$2,778,074	18	"United Artists Releasing

"	0.13
1800	2020-09-14	5	6	Words on Bathroom Walls	$22,874	-57.1%	-71%	1,003	$22	$1,965,361	25	"Roadside Attractions

"	0.25333333333333335
1801	2020-09-14	6	7	The Personal History of David Copperfield	$21,280	-59.5%	-78.3%	1,203	$17	$1,426,852	18	"Searchlight Pictures

"	0.16
1802	2020-09-14	7	4	The SpongeBob Movie: Sponge on the Run	$14,058	-81.5%	-	267	$52	$3,978,203	32	"Paramount Pictures

"	0.08
1803	2020-09-14	8	10	She Dies Tomorrow	$3,041	-40.6%	-	3	$1,013	$263,678	46	"Neon

"	0.06
1804	2020-09-14	9	8	The Eight Hundred	$2,758	-67.4%	-82.7%	47	$58	$320,226	18	"CMC Pictures Holdings

"	0.19
1805	2020-09-14	10	9	Tulsa	$1,594	-73.9%	-80.1%	93	$17	$244,895	25	"Pryor Entertainment

"	10.498026371042247
1806	2020-09-14	11	12	My Brothers' Crossing	$1,275	-50.5%	-69.9%	71	$17	$40,655	12	"Atlas Distribution Company

"	0.013977600000000001
1807	2020-09-14	12	11	Rent-A-Pal	$925	-74.8%	-	56	$16	$20,575	4	"IFC Films

"	0.0
1808	2020-09-13	1	1	The New Mutants	$512,852	-47.1%	-48.8%	2,704	$189	$15,329,572	17	"20th Century Studios

"	3.1928480204342278
1809	2020-09-13	2	2	Unhinged	$358,267	-49.5%	-42.2%	2,365	$151	$13,842,978	31	"Solstice Studios

"	2.8571428571428577
1810	2020-09-13	3	3	The Broken Hearts Gallery	$238,118	-46.8%	-	2,209	$107	$1,126,401	3	"TriStar Pictures

"	0.958904109589041
1811	2020-09-13	4	6	The SpongeBob Movie: Sponge on the Run	$75,824	-26%	-39.3%	267	$283	$3,964,145	31	"Paramount Pictures

"	0.06
1812	2020-09-13	5	4	Bill & Ted Face the Music	$59,387	-57.7%	-76.2%	807	$73	$2,748,235	17	"United Artists Releasing

"	0.22
1813	2020-09-13	6	5	Words on Bathroom Walls	$53,322	-49.9%	-41.5%	1,003	$53	$1,942,487	24	"Roadside Attractions

"	0.3333333333333333
1814	2020-09-13	7	7	The Personal History of David Copperfield	$52,484	-37.5%	-52%	1,203	$43	$1,405,572	17	"Searchlight Pictures

"	0.27
1815	2020-09-13	8	9	The Eight Hundred	$8,458	-28.2%	-59.5%	65	$130	$317,468	17	"CMC Pictures Holdings

"	0.27
1816	2020-09-13	9	8	Tulsa	$6,117	-51.6%	-34.4%	93	$65	$243,301	24	"Pryor Entertainment

"	10.498026371042247
1817	2020-09-13	10	10	She Dies Tomorrow	$5,117	-56.4%	-	3	$1,705	$260,637	45	"Neon

"	0.07
1818	2020-09-13	11	11	Rent-A-Pal	$3,666	-57.7%	-	56	$65	$19,650	3	"IFC Films

"	0.039936
1819	2020-09-13	12	12	My Brothers' Crossing	$2,575	-41.3%	-60%	71	$36	$39,380	11	"Atlas Distribution Company

"	0.014414400000000003
1820	2020-09-12	1	1	The New Mutants	$968,913	+59.5%	-18.8%	2,704	$358	$14,816,720	16	"20th Century Studios

"	3.8314176245210736
1821	2020-09-12	2	2	Unhinged	$710,013	+58.4%	+1.1%	2,365	$300	$13,484,711	30	"Solstice Studios

"	3.571428571428572
1822	2020-09-12	3	3	The Broken Hearts Gallery	$447,558	+1.6%	-	2,209	$202	$888,283	2	"TriStar Pictures

"	1.3424657534246576
1823	2020-09-12	4	4	Bill & Ted Face the Music	$140,414	+51.2%	-53.2%	807	$173	$2,688,848	16	"United Artists Releasing

"	0.23
1824	2020-09-12	5	5	Words on Bathroom Walls	$106,447	+49.5%	-1.1%	1,003	$106	$1,889,165	23	"Roadside Attractions

"	0.6
1825	2020-09-12	6	7	The SpongeBob Movie: Sponge on the Run	$102,518	+115.9%	-19.9%	267	$383	$3,888,321	30	"Paramount Pictures

"	0.1
1826	2020-09-12	7	6	The Personal History of David Copperfield	$83,931	+44.4%	-32.9%	1,203	$69	$1,353,088	16	"Searchlight Pictures

"	0.24
1827	2020-09-12	8	10	Tulsa	$12,644	+64.6%	+38.1%	93	$135	$237,184	23	"Pryor Entertainment

"	10.498026371042247
1828	2020-09-12	9	9	The Eight Hundred	$11,787	+50.8%	-50.2%	70	$168	$309,010	16	"CMC Pictures Holdings

"	0.26
1829	2020-09-12	10	8	She Dies Tomorrow	$11,725	+16.4%	-	3	$3,908	$254,807	44	"Neon

"	0.07
1830	2020-09-12	11	11	Rent-A-Pal	$8,659	+18.2%	-	56	$154	$15,984	2	"IFC Films

"	0.053663999999999996
1831	2020-09-12	12	12	My Brothers' Crossing	$4,385	+34.7%	-29.8%	71	$61	$36,805	10	"Atlas Distribution Company

"	0.019656000000000003
1832	2020-09-12	13	-	Bump Kowalski and the Ten Commandments	$198	-	-	1	$198	$2,637	62	"Phantom Mentor Digital

"	0.0
1833	2020-09-11	1	1	The New Mutants	$607,439	+139%	-27.9%	2,704	$224	$13,847,807	15	"20th Century Studios

"	2.8279511038131733
1834	2020-09-11	2	2	Unhinged	$448,142	+179.4%	-7.8%	2,365	$189	$12,774,698	29	"Solstice Studios

"	2.698412698412699
1835	2020-09-11	3	-	The Broken Hearts Gallery	$440,725	-	-	2,209	$199	$440,725	1	"TriStar Pictures

"	1.1643835616438356
1836	2020-09-11	4	3	Bill & Ted Face the Music	$92,852	+85.2%	-58.4%	807	$115	$2,548,434	15	"United Artists Releasing

"	0.2
1837	2020-09-11	5	5	Words on Bathroom Walls	$71,182	+139%	-7%	1,003	$70	$1,782,718	22	"Roadside Attractions

"	0.48
1838	2020-09-11	6	4	The Personal History of David Copperfield	$58,113	+45.5%	-37.5%	1,203	$48	$1,269,157	15	"Searchlight Pictures

"	0.2
1839	2020-09-11	7	-	The SpongeBob Movie: Sponge on the Run	$47,487	-	-48.4%	267	$177	$3,785,803	29	"Paramount Pictures

"	0.07
1840	2020-09-11	8	-	She Dies Tomorrow	$10,072	-	-	3	$3,357	$243,082	43	"Neon

"	0.04
1841	2020-09-11	9	6	The Eight Hundred	$7,814	+26.4%	-55.1%	63	$124	$297,223	15	"CMC Pictures Holdings

"	0.19
1842	2020-09-11	10	8	Tulsa	$7,681	+294.7%	+25.4%	93	$82	$224,540	22	"Pryor Entertainment

"	11.810279667422527
1843	2020-09-11	11	-	Rent-A-Pal	$7,325	-	-	56	$130	$7,325	1	"IFC Films

"	0.023712
1844	2020-09-11	12	7	My Brothers' Crossing	$3,256	+54.7%	-51.4%	69	$47	$32,420	9	"Atlas Distribution Company

"	0.008736
1845	2020-09-10	1	1	The New Mutants	$254,152	-2.3%	-37.2%	2,754	$92	$13,240,368	14	"20th Century Studios

"	2.371829958036855
1846	2020-09-10	2	2	Unhinged	$160,381	+0.2%	-21.6%	2,402	$66	$12,326,556	28	"Solstice Studios

"	1.7460317460317463
1847	2020-09-10	3	3	Bill & Ted Face the Music	$50,127	+13.2%	-47.7%	953	$52	$2,514,636	14	"United Artists Releasing

"	0.11
1848	2020-09-10	4	4	The Personal History of David Copperfield	$39,942	-3.1%	-19.4%	1,550	$25	$1,211,044	14	"Searchlight Pictures

"	0.15
1849	2020-09-10	5	5	Words on Bathroom Walls	$29,779	-11.4%	-34%	1,168	$25	$1,711,536	21	"Roadside Attractions

"	0.30666666666666664
1850	2020-09-10	6	6	The Eight Hundred	$6,182	-7.7%	-56.7%	90	$68	$289,409	14	"CMC Pictures Holdings

"	0.13
1851	2020-09-10	7	8	My Brothers' Crossing	$2,105	+23.7%	-	73	$28	$29,164	8	"Atlas Distribution Company

"	0.0126672
1852	2020-09-10	8	7	Tulsa	$1,946	-14.4%	-19.7%	82	$23	$216,859	21	"Pryor Entertainment

"	10.498026371042247
1853	2020-09-09	1	1	The New Mutants	$260,201	-4.6%	-33.9%	2,754	$94	$12,986,216	13	"20th Century Studios

"	2.280605728881591
1854	2020-09-09	2	2	Unhinged	$160,051	-6.1%	-15.9%	2,402	$66	$12,166,175	27	"Solstice Studios

"	1.6666666666666667
1855	2020-09-09	3	3	Bill & Ted Face the Music	$44,301	-4.3%	-50.5%	953	$46	$2,464,509	13	"United Artists Releasing

"	0.17
1856	2020-09-09	4	4	The Personal History of David Copperfield	$41,224	+0.4%	-6.2%	1,550	$26	$1,171,102	13	"Searchlight Pictures

"	0.15
1857	2020-09-09	5	5	Words on Bathroom Walls	$33,611	-1%	-26.6%	1,168	$28	$1,681,757	20	"Roadside Attractions

"	0.3466666666666667
1858	2020-09-09	6	6	The Eight Hundred	$6,701	-35.4%	-56.6%	102	$65	$283,227	13	"CMC Pictures Holdings

"	0.22
1859	2020-09-09	7	7	Tulsa	$2,274	-43%	-53.2%	82	$27	$214,913	20	"Pryor Entertainment

"	10.498026371042247
1860	2020-09-09	8	8	My Brothers' Crossing	$1,702	-2%	-	73	$23	$27,059	7	"Atlas Distribution Company

"	0.016598400000000003
1861	2020-09-08	1	1	The New Mutants	$272,693	-58.9%	-41.6%	2,754	$99	$12,726,015	12	"20th Century Studios

"	2.1893814997263275
1862	2020-09-08	2	2	Unhinged	$170,484	-56.9%	-19.1%	2,402	$70	$12,006,124	26	"Solstice Studios

"	1.7460317460317463
1863	2020-09-08	3	3	Bill & Ted Face the Music	$46,294	-56.5%	-47.8%	953	$48	$2,420,208	12	"United Artists Releasing

"	0.1
1864	2020-09-08	4	4	The Personal History of David Copperfield	$41,063	-58.1%	-23.7%	1,550	$26	$1,129,878	12	"Searchlight Pictures

"	0.17
1865	2020-09-08	5	5	Words on Bathroom Walls	$33,962	-57%	-27.6%	1,168	$29	$1,648,146	19	"Roadside Attractions

"	0.25333333333333335
1866	2020-09-08	6	6	The Eight Hundred	$10,367	-35%	-56.3%	114	$90	$276,526	12	"CMC Pictures Holdings

"	0.21
1867	2020-09-08	7	7	Tulsa	$3,986	-50.2%	-37.7%	82	$48	$212,639	19	"Pryor Entertainment

"	10.498026371042247
1868	2020-09-08	8	8	My Brothers' Crossing	$1,736	-59%	-	73	$23	$25,357	6	"Atlas Distribution Company

"	0.008299200000000001
1869	2020-09-07	1	1	The New Mutants	$662,993	-33.8%	+47.2%	2,754	$240	$12,453,322	11	"20th Century Studios

"	3.2840722495894914
1870	2020-09-07	2	2	Unhinged	$396,003	-36.1%	+115.4%	2,402	$164	$11,835,640	25	"Solstice Studios

"	2.777777777777778
1871	2020-09-07	3	3	Bill & Ted Face the Music	$106,342	-57.5%	+11.4%	953	$111	$2,373,914	11	"United Artists Releasing

"	0.21
1872	2020-09-07	4	5	The Personal History of David Copperfield	$97,904	-10.5%	+142.6%	1,550	$63	$1,088,815	11	"Searchlight Pictures

"	0.25
1873	2020-09-07	5	6	Words on Bathroom Walls	$79,004	-13.3%	+86.6%	1,168	$67	$1,614,184	18	"Roadside Attractions

"	0.6
1874	2020-09-07	6	7	The Eight Hundred	$15,944	-23.7%	-4.2%	122	$130	$266,159	11	"CMC Pictures Holdings

"	0.25
1875	2020-09-07	7	8	Tulsa	$8,002	-14.1%	+132.4%	82	$97	$208,653	18	"Pryor Entertainment

"	9.185773074661967
1876	2020-09-07	8	9	My Brothers' Crossing	$4,235	-34.3%	-	73	$58	$23,621	5	"Atlas Distribution Company

"	0.011793600000000001
1877	2020-09-07	9	-	The Burnt Orange Heresy	$430	-	-	7	$61	$141,301	186	"Sony Pictures Classics

"	0.051388235294117644
1878	2020-09-07	10	-	In the Life of Music	$253	-	-	1	$253	$4,784	25	"Indican Pictures

"	0.0784
1879	2020-09-07	11	-	Killer Raccoons! 2! Dark Christmas in the Dark!	$167	-	-	1	$167	$12,116	39	"Indican Pictures

"	0.0
1880	2020-09-07	12	-	Guest Artist	$144	-	-	1	$144	$9,573	60	"Indican Pictures

"	0.011231999999999999
